,Station,Date,Temp_Max,Temp_Min,Temp_Avg,Temp_Norm_Dev,Temp_Dew_Point,Temp_Wet_Bulb,Heat,Cool,Sunrise,Sunset,CodeSum,Max_Snow_Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
167,2.0,2007-07-23,82.0,63.0,73.0,,55.0,63.0,0.0,8.0,,, ,,,0.00,29.42,30.09,2.9,12.0,3.9
168,1.0,2007-07-24,82.0,65.0,74.0,0.0,58.0,64.0,0.0,9.0,437.0,1919.0, ,0.0,0.0,0.00,29.32,30.04,3.1,20.0,5.2
169,2.0,2007-07-24,82.0,65.0,74.0,,57.0,64.0,0.0,9.0,,, ,,,,29.38,30.03,1.1,21.0,4.9
170,1.0,2007-07-25,85.0,71.0,78.0,4.0,61.0,67.0,0.0,13.0,438.0,1918.0, ,0.0,0.0,,29.29,30.00,5.8,25.0,6.6
171,2.0,2007-07-25,83.0,70.0,77.0,,60.0,66.0,0.0,12.0,,, ,,,0.00,29.35,29.99,6.4,23.0,7.0
172,1.0,2007-07-26,83.0,66.0,75.0,1.0,65.0,68.0,0.0,10.0,439.0,1918.0,TS TSRA RA BR HZ,0.0,0.0,0.19,29.19,29.92,7.2,22.0,9.4
173,2.0,2007-07-26,84.0,64.0,74.0,,65.0,68.0,0.0,9.0,,,TS TSRA BR HZ,,,0.89,29.25,29.91,7.2,22.0,9.9
174,1.0,2007-07-27,83.0,70.0,77.0,3.0,68.0,70.0,0.0,12.0,440.0,1917.0,RA BR HZ,0.0,0.0,0.17,29.11,29.82,3.0,3.0,7.9
175,2.0,2007-07-27,83.0,70.0,77.0,,67.0,70.0,0.0,12.0,,,RA BR HZ,,,0.04,29.16,29.80,1.2,36.0,8.1
176,1.0,2007-07-28,80.0,66.0,73.0,-1,65.0,68.0,0.0,8.0,441.0,1916.0,BR HZ,0.0,0.0,0.00,29.23,29.93,10.0,3.0,10.2
177,2.0,2007-07-28,80.0,70.0,75.0,,65.0,68.0,0.0,10.0,,,BR HZ,,,0.00,29.28,29.91,10.6,3.0,10.7
178,1.0,2007-07-29,85.0,63.0,74.0,0.0,57.0,64.0,0.0,9.0,442.0,1915.0, ,0.0,0.0,0.00,29.28,29.99,4.8,5.0,5.7
179,2.0,2007-07-29,85.0,67.0,76.0,,56.0,64.0,0.0,11.0,,, ,,,0.00,29.34,29.97,6.3,5.0,6.9
180,1.0,2007-07-30,89.0,62.0,76.0,2.0,55.0,64.0,0.0,11.0,443.0,1914.0, ,0.0,0.0,0.00,29.33,30.03,3.8,6.0,4.3
181,2.0,2007-07-30,86.0,65.0,76.0,,57.0,65.0,0.0,11.0,,, ,,,0.00,29.39,30.01,3.1,6.0,4.6
182,1.0,2007-07-31,91.0,68.0,80.0,6.0,61.0,68.0,0.0,15.0,444.0,1913.0, ,0.0,0.0,0.00,29.33,30.04,3.3,4.0,4.9
183,2.0,2007-07-31,89.0,69.0,79.0,,60.0,68.0,0.0,14.0,,, ,,,0.00,29.39,30.02,4.0,7.0,5.0
184,1.0,2007-08-01,92.0,69.0,81.0,8.0,62.0,69.0,0.0,16.0,445.0,1911.0,HZ,0.0,0.0,0.00,29.29,30.00,3.5,9.0,4.1
185,2.0,2007-08-01,91.0,69.0,80.0,,63.0,70.0,0.0,15.0,,, ,,,0.00,29.34,29.98,2.1,13.0,3.7
186,1.0,2007-08-02,91.0,70.0,81.0,8.0,66.0,71.0,0.0,16.0,446.0,1910.0,HZ,0.0,0.0,0.00,29.26,29.97,5.5,26.0,5.9
187,2.0,2007-08-02,91.0,73.0,82.0,,66.0,72.0,0.0,17.0,,, ,,,0.00,29.31,29.95,6.5,23.0,7.2
188,1.0,2007-08-03,90.0,69.0,80.0,7.0,56.0,66.0,0.0,15.0,447.0,1909.0, ,0.0,0.0,0.00,29.31,30.02,2.7,3.0,5.7
189,2.0,2007-08-03,88.0,73.0,81.0,,58.0,67.0,0.0,16.0,,, ,,,0.00,29.36,30.00,3.3,6.0,5.8
190,1.0,2007-08-04,81.0,64.0,73.0,0.0,58.0,64.0,0.0,8.0,448.0,1908.0,RA,0.0,0.0,0.03,29.31,30.03,5.7,8.0,6.1
191,2.0,2007-08-04,81.0,68.0,75.0,,58.0,65.0,0.0,10.0,,,RA,,,0.02,29.36,30.01,5.9,9.0,6.6
192,1.0,2007-08-05,88.0,67.0,78.0,5.0,71.0,73.0,0.0,13.0,449.0,1907.0,TSRA RA BR HZ,0.0,0.0,1.43,29.08,29.81,5.4,21.0,9.6
193,2.0,2007-08-05,88.0,68.0,78.0,,71.0,72.0,0.0,13.0,,,TSRA RA BR VCTS,,,0.97,29.15,29.79,7.0,22.0,10.2
194,1.0,2007-08-06,88.0,74.0,81.0,8.0,72.0,74.0,0.0,16.0,450.0,1906.0,TSRA RA BR HZ,0.0,0.0,0.26,29.13,29.83,1.6,10.0,4.9
195,2.0,2007-08-06,85.0,75.0,80.0,,72.0,74.0,0.0,15.0,,,TS TSRA BR HZ,,,0.05,29.17,29.81,2.6,10.0,4.6
196,1.0,2007-08-07,91.0,72.0,82.0,9.0,73.0,76.0,0.0,17.0,451.0,1904.0,RA BR,0.0,0.0,1.31,29.06,29.76,6.2,25.0,9.0
197,2.0,2007-08-07,92.0,73.0,83.0,,73.0,76.0,0.0,18.0,,,VCTS,,,0.06,29.11,29.74,6.3,24.0,8.8
198,1.0,2007-08-08,87.0,73.0,80.0,7.0,71.0,73.0,0.0,15.0,452.0,1903.0,TSRA RA BR,0.0,0.0,0.06,29.13,29.83,3.0,3.0,6.9
199,2.0,2007-08-08,87.0,74.0,81.0,,72.0,74.0,0.0,16.0,,,TSRA RA DZ BR HZ,,,0.09,29.18,29.81,1.5,4.0,6.4
200,1.0,2007-08-09,84.0,72.0,78.0,5.0,71.0,73.0,0.0,13.0,453.0,1902.0,TSRA RA,0.0,0.0,0.05,29.13,29.84,2.5,29.0,6.0
201,2.0,2007-08-09,85.0,73.0,79.0,,71.0,73.0,0.0,14.0,,,TSRA BR HZ,,,0.46,29.19,29.82,3.1,27.0,6.3
202,1.0,2007-08-10,86.0,70.0,78.0,5.0,68.0,72.0,0.0,13.0,454.0,1900.0,BR,0.0,0.0,0.00,29.26,29.96,4.5,2.0,5.9
203,2.0,2007-08-10,86.0,73.0,80.0,,69.0,72.0,0.0,15.0,,, ,,,0.00,29.32,29.94,3.0,6.0,5.4
204,1.0,2007-08-11,89.0,67.0,78.0,5.0,65.0,70.0,0.0,13.0,455.0,1859.0,BR HZ,0.0,0.0,0.00,29.31,30.02,3.2,19.0,3.9
205,2.0,2007-08-11,88.0,68.0,78.0,,65.0,70.0,0.0,13.0,,,BR HZ,,,0.00,29.38,30.00,3.1,20.0,3.9
206,1.0,2007-08-12,88.0,67.0,78.0,5.0,67.0,71.0,0.0,13.0,456.0,1858.0,TSRA,0.0,0.0,0.29,29.34,30.06,1.7,6.0,5.4
207,2.0,2007-08-12,87.0,68.0,78.0,,67.0,70.0,0.0,13.0,,,TSRA,,,0.23,29.40,30.04,1.9,6.0,6.6
208,1.0,2007-08-13,81.0,65.0,73.0,0.0,57.0,64.0,0.0,8.0,457.0,1856.0,BR,0.0,0.0,0.00,29.39,30.11,6.2,6.0,6.9
209,2.0,2007-08-13,80.0,69.0,75.0,,54.0,63.0,0.0,10.0,,, ,,,0.00,29.44,30.08,6.9,8.0,7.7
210,1.0,2007-08-14,84.0,65.0,75.0,3.0,67.0,70.0,0.0,10.0,458.0,1855.0,TS TSRA RA BR,0.0,0.0,0.41,29.23,29.93,5.9,25.0,8.0
211,2.0,2007-08-14,84.0,65.0,75.0,,66.0,69.0,0.0,10.0,,,TSRA RA BR,,,0.45,29.29,29.92,6.4,23.0,9.0
212,1.0,2007-08-15,80.0,71.0,76.0,4.0,67.0,70.0,0.0,11.0,459.0,1854.0,TSRA RA BR,0.0,0.0,0.23,29.17,29.89,3.4,7.0,5.8
213,2.0,2007-08-15,81.0,72.0,77.0,,69.0,71.0,0.0,12.0,,,TS TSRA RA BR,,,0.83,29.23,29.87,4.9,6.0,7.1
214,1.0,2007-08-16,77.0,65.0,71.0,-1,64.0,67.0,0.0,6.0,500.0,1852.0,BR,0.0,0.0,0.00,29.28,29.97,3.6,1.0,5.7
215,2.0,2007-08-16,77.0,67.0,72.0,,65.0,68.0,0.0,7.0,,,BR,,,0.00,29.33,29.95,3.5,1.0,5.7
216,1.0,2007-08-17,79.0,60.0,70.0,-2,54.0,61.0,0.0,5.0,501.0,1851.0, ,0.0,0.0,0.00,29.41,30.10,5.9,32.0,6.8
217,2.0,2007-08-17,80.0,65.0,73.0,,54.0,62.0,0.0,8.0,,, ,,,0.00,29.46,30.08,6.1,31.0,7.4
218,1.0,2007-08-18,68.0,59.0,64.0,-8,54.0,58.0,1.0,0.0,502.0,1849.0,RA,0.0,0.0,0.09,29.44,30.16,6.4,12.0,8.1
219,2.0,2007-08-18,69.0,60.0,65.0,,54.0,58.0,0.0,0.0,,,RA,,,0.42,29.48,30.15,6.1,13.0,7.0
220,1.0,2007-08-19,68.0,62.0,65.0,-6,62.0,64.0,0.0,0.0,503.0,1848.0,TS RA BR,0.0,0.0,1.33,29.24,29.99,6.0,10.0,7.4
221,2.0,2007-08-19,69.0,62.0,66.0,,63.0,64.0,0.0,1.0,,,TS RA BR,,,1.33,29.30,29.98,5.5,10.0,7.5
222,1.0,2007-08-20,78.0,68.0,73.0,2.0,68.0,69.0,0.0,8.0,504.0,1846.0,TSRA RA BR,0.0,0.0,0.91,29.15,29.87,0.5,12.0,5.7
223,2.0,2007-08-20,76.0,68.0,72.0,,69.0,70.0,0.0,7.0,,,TS TSRA RA BR HZ,,,0.48,29.21,29.85,2.4,20.0,5.9
224,1.0,2007-08-21,87.0,69.0,78.0,7.0,70.0,72.0,0.0,13.0,505.0,1845.0,BR HZ,0.0,0.0,,29.21,29.91,3.8,18.0,6.0
225,2.0,2007-08-21,85.0,69.0,77.0,,70.0,72.0,0.0,12.0,,,BR,,,0.01,29.26,29.89,3.5,17.0,6.0
226,1.0,2007-08-22,90.0,69.0,80.0,9.0,71.0,73.0,0.0,15.0,506.0,1843.0,TS TSRA RA,0.0,0.0,0.37,29.23,29.94,5.3,21.0,9.5
227,2.0,2007-08-22,90.0,70.0,80.0,,70.0,73.0,0.0,15.0,,,TSRA RA BR,,,0.88,29.29,29.93,5.1,21.0,8.4
228,1.0,2007-08-23,87.0,69.0,78.0,7.0,69.0,71.0,0.0,13.0,508.0,1842.0,TS TSRA RA BR VCTS,0.0,0.0,2.35,29.15,29.87,9.6,21.0,11.7
229,2.0,2007-08-23,89.0,70.0,80.0,,69.0,71.0,0.0,15.0,,,TS TSRA BR,,,1.96,29.21,29.86,6.7,21.0,9.1
230,1.0,2007-08-24,80.0,69.0,75.0,4.0,67.0,69.0,0.0,10.0,509.0,1840.0,TSRA RA,0.0,0.0,0.24,29.11,29.82,5.8,25.0,7.1
231,2.0,2007-08-24,81.0,69.0,75.0,,67.0,69.0,0.0,10.0,,,TS TSRA RA BR,,,0.20,29.16,29.81,5.5,25.0,7.3
232,1.0,2007-08-25,79.0,64.0,72.0,2.0,63.0,66.0,0.0,7.0,510.0,1839.0,RA,0.0,0.0,0.34,29.23,29.93,3.0,36.0,5.6
233,2.0,2007-08-25,76.0,65.0,71.0,,63.0,66.0,0.0,6.0,,,RA BR,,,0.25,29.29,29.91,2.4,3.0,6.4
234,1.0,2007-08-26,79.0,60.0,70.0,0.0,55.0,61.0,0.0,5.0,511.0,1837.0, ,0.0,0.0,0.00,29.38,30.08,3.6,11.0,5.4
235,2.0,2007-08-26,78.0,61.0,70.0,,55.0,62.0,0.0,5.0,,, ,,,0.00,29.44,30.07,3.7,11.0,4.6
236,1.0,2007-08-27,79.0,60.0,70.0,0.0,60.0,64.0,0.0,5.0,512.0,1835.0, ,0.0,0.0,0.00,29.36,30.07,6.5,17.0,7.4
237,2.0,2007-08-27,79.0,63.0,71.0,,59.0,64.0,0.0,6.0,,, ,,,0.00,29.41,30.06,6.4,16.0,7.3
238,1.0,2007-08-28,91.0,67.0,79.0,9.0,66.0,70.0,0.0,14.0,513.0,1834.0, ,0.0,0.0,0.00,29.28,29.99,9.0,20.0,9.5
239,2.0,2007-08-28,90.0,69.0,80.0,,65.0,70.0,0.0,15.0,,, ,,,0.00,29.34,29.98,7.8,21.0,8.3
240,1.0,2007-08-29,85.0,68.0,77.0,7.0,65.0,69.0,0.0,12.0,514.0,1832.0, ,0.0,0.0,,29.34,30.04,5.6,3.0,8.2
241,2.0,2007-08-29,86.0,69.0,78.0,,64.0,69.0,0.0,13.0,,, ,,,,29.39,30.02,5.3,3.0,8.8
242,1.0,2007-08-30,75.0,57.0,66.0,-4,54.0,60.0,0.0,1.0,515.0,1831.0, ,0.0,0.0,0.00,29.47,30.18,9.1,2.0,9.9
243,2.0,2007-08-30,75.0,60.0,68.0,,54.0,61.0,0.0,3.0,,, ,,,0.00,29.51,30.15,10.8,3.0,10.9
244,1.0,2007-08-31,77.0,57.0,67.0,-2,52.0,59.0,0.0,2.0,516.0,1829.0, ,0.0,0.0,0.00,29.47,30.19,3.9,4.0,5.2
245,2.0,2007-08-31,76.0,57.0,67.0,,54.0,60.0,0.0,2.0,,, ,,,0.00,29.52,30.17,3.0,6.0,4.6
246,1.0,2007-09-01,81.0,57.0,69.0,1.0,55.0,61.0,0.0,4.0,517.0,1827.0, ,0.0,0.0,0.00,29.49,30.22,4.2,11.0,5.0
247,2.0,2007-09-01,79.0,60.0,70.0,,56.0,62.0,0.0,5.0,,, ,,,0.00,29.54,30.20,4.4,11.0,4.4
248,1.0,2007-09-02,85.0,61.0,73.0,5.0,57.0,63.0,0.0,8.0,518.0,1826.0, ,0.0,0.0,0.00,29.41,30.15,4.2,21.0,5.0
249,2.0,2007-09-02,84.0,62.0,73.0,,56.0,63.0,0.0,8.0,,, ,,,0.00,29.47,30.13,4.8,21.0,6.0
250,1.0,2007-09-03,88.0,66.0,77.0,9.0,61.0,67.0,0.0,12.0,519.0,1824.0, ,0.0,0.0,0.00,29.36,30.09,2.0,27.0,5.8
251,2.0,2007-09-03,88.0,64.0,76.0,,61.0,67.0,0.0,11.0,,, ,,,0.00,29.42,30.07,3.0,25.0,6.2
252,1.0,2007-09-04,89.0,63.0,76.0,8.0,60.0,66.0,0.0,11.0,520.0,1822.0, ,0.0,0.0,0.00,29.28,30.00,2.8,22.0,4.3
253,2.0,2007-09-04,90.0,67.0,79.0,,59.0,67.0,0.0,14.0,,, ,,,0.00,29.34,29.99,2.2,24.0,5.0
254,1.0,2007-09-05,90.0,66.0,78.0,11.0,63.0,69.0,0.0,13.0,521.0,1821.0,RA,0.0,0.0,,29.24,29.96,6.4,19.0,6.5
255,2.0,2007-09-05,91.0,72.0,82.0,,62.0,69.0,0.0,17.0,,, ,,,0.00,29.31,29.94,6.4,19.0,6.7
256,1.0,2007-09-06,82.0,73.0,78.0,11.0,67.0,70.0,0.0,13.0,522.0,1819.0,RA HZ,0.0,0.0,0.18,29.21,29.92,11.9,20.0,12.1
257,2.0,2007-09-06,84.0,74.0,79.0,,66.0,70.0,0.0,14.0,,,TSRA HZ,,,0.08,29.27,29.91,12.8,20.0,13.0
258,1.0,2007-09-07,84.0,70.0,77.0,10.0,68.0,70.0,0.0,12.0,523.0,1817.0,TSRA RA BR HZ,0.0,0.0,0.19,29.15,29.85,10.4,23.0,13.9
259,2.0,2007-09-07,84.0,71.0,78.0,,67.0,70.0,0.0,13.0,,,TSRA RA BR HZ,,,0.67,29.21,29.84,9.5,23.0,13.0
260,1.0,2007-09-08,78.0,64.0,71.0,5.0,57.0,63.0,0.0,6.0,524.0,1815.0, ,0.0,0.0,0.00,29.30,30.00,6.0,5.0,7.2
261,2.0,2007-09-08,78.0,68.0,73.0,,58.0,64.0,0.0,8.0,,, ,,,0.00,29.34,29.98,8.4,5.0,9.4
262,1.0,2007-09-09,80.0,63.0,72.0,6.0,59.0,63.0,0.0,7.0,525.0,1814.0, ,0.0,0.0,0.00,29.36,30.06,9.2,3.0,9.9
263,2.0,2007-09-09,79.0,63.0,71.0,,59.0,64.0,0.0,6.0,,, ,,,0.00,29.41,30.03,10.1,3.0,10.9
264,1.0,2007-09-10,74.0,54.0,64.0,-2,58.0,60.0,1.0,0.0,526.0,1812.0,RA BR,0.0,0.0,0.36,29.30,30.04,7.2,2.0,9.0
265,2.0,2007-09-10,73.0,55.0,64.0,,59.0,62.0,1.0,0.0,,,RA,,,0.25,29.34,30.01,7.4,3.0,9.7
266,1.0,2007-09-11,71.0,50.0,61.0,-4,44.0,52.0,4.0,0.0,527.0,1810.0, ,0.0,0.0,,29.20,29.92,11.7,29.0,13.5
267,2.0,2007-09-11,71.0,51.0,61.0,,44.0,52.0,4.0,0.0,,, ,,,,29.26,29.91,12.1,29.0,13.7
268,1.0,2007-09-12,67.0,46.0,57.0,-8,42.0,49.0,8.0,0.0,528.0,1809.0, ,0.0,0.0,0.00,29.40,30.12,1.8,3.0,5.6
269,2.0,2007-09-12,66.0,46.0,56.0,,43.0,50.0,9.0,0.0,,, ,,,0.00,29.46,30.11,1.9,5.0,6.0
270,1.0,2007-09-13,78.0,50.0,64.0,-1,45.0,54.0,1.0,0.0,529.0,1807.0, ,0.0,0.0,0.00,29.23,29.99,8.3,19.0,8.5
271,2.0,2007-09-13,79.0,53.0,66.0,,43.0,54.0,0.0,1.0,,, ,,,0.00,29.30,29.98,7.1,20.0,7.7
272,1.0,2007-09-14,66.0,45.0,56.0,-8,39.0,48.0,9.0,0.0,530.0,1805.0, ,0.0,0.0,0.00,29.36,30.05,12.1,32.0,13.4
273,2.0,2007-09-14,67.0,47.0,57.0,,40.0,49.0,8.0,0.0,,, ,,,0.00,29.41,30.04,11.7,32.0,13.0
274,1.0,2007-09-15,61.0,39.0,50.0,-14,33.0,43.0,15.0,0.0,531.0,1803.0, ,0.0,0.0,0.00,29.56,30.28,1.4,33.0,5.9
275,2.0,2007-09-15,62.0,42.0,52.0,,35.0,45.0,13.0,0.0,,, ,,,0.00,29.62,30.28,1.1,35.0,6.6
276,1.0,2007-09-16,71.0,44.0,58.0,-6,40.0,49.0,7.0,0.0,532.0,1760.0, ,0.0,0.0,0.00,29.46,30.19,6.8,18.0,7.4
277,2.0,2007-09-16,72.0,49.0,61.0,,38.0,50.0,4.0,0.0,,, ,,,0.00,29.52,30.20,7.7,18.0,8.2
278,1.0,2007-09-17,80.0,52.0,66.0,2.0,49.0,57.0,0.0,1.0,533.0,1758.0, ,0.0,0.0,0.00,29.39,30.12,11.7,17.0,12.1
279,2.0,2007-09-17,80.0,55.0,68.0,,48.0,57.0,0.0,3.0,,, ,,,0.00,29.46,30.12,10.6,17.0,11.0
280,1.0,2007-09-18,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,535.0,1756.0, ,0.0,0.0,0.00,29.34,30.06,12.9,19.0,13.1
281,2.0,2007-09-18,89.0,66.0,78.0,,57.0,65.0,0.0,13.0,,, ,,,0.00,29.41,30.05,12.5,19.0,12.8
282,1.0,2007-09-19,84.0,65.0,75.0,12.0,59.0,65.0,0.0,10.0,536.0,1755.0, ,0.0,0.0,0.00,29.41,30.11,5.0,26.0,9.7
283,2.0,2007-09-19,84.0,68.0,76.0,,59.0,65.0,0.0,11.0,,, ,,,0.00,29.47,30.09,3.5,25.0,9.0
284,1.0,2007-09-20,78.0,60.0,69.0,7.0,59.0,63.0,0.0,4.0,537.0,1753.0, ,0.0,0.0,0.00,29.39,30.12,5.3,7.0,6.6
285,2.0,2007-09-20,76.0,63.0,70.0,,59.0,64.0,0.0,5.0,,, ,,,0.00,29.44,30.10,5.6,8.0,6.1
286,1.0,2007-09-21,88.0,64.0,76.0,14.0,59.0,66.0,0.0,11.0,538.0,1751.0,HZ,0.0,0.0,0.00,29.18,29.90,10.3,21.0,12.4
287,2.0,2007-09-21,90.0,68.0,79.0,,59.0,66.0,0.0,14.0,,,HZ,,,0.00,29.23,29.89,9.8,22.0,11.5
288,1.0,2007-09-22,74.0,51.0,63.0,1.0,43.0,53.0,2.0,0.0,539.0,1749.0, ,0.0,0.0,0.00,29.42,30.12,2.6,3.0,6.8
289,2.0,2007-09-22,72.0,58.0,65.0,,45.0,55.0,0.0,0.0,,, ,,,0.00,29.48,30.10,4.3,1.0,7.7
290,1.0,2007-09-23,84.0,50.0,67.0,6.0,50.0,58.0,0.0,2.0,540.0,1748.0, ,0.0,0.0,0.00,29.43,30.16,4.6,13.0,5.3
291,2.0,2007-09-23,83.0,55.0,69.0,,50.0,59.0,0.0,4.0,,, ,,,0.00,29.49,30.15,5.9,12.0,6.4
292,1.0,2007-09-24,90.0,68.0,79.0,18.0,63.0,68.0,0.0,14.0,541.0,1746.0, ,0.0,0.0,0.00,29.27,29.99,11.4,19.0,11.9
293,2.0,2007-09-24,91.0,71.0,81.0,,62.0,69.0,0.0,16.0,,, ,,,0.00,29.34,29.98,10.0,19.0,10.5
294,1.0,2007-09-25,85.0,63.0,74.0,13.0,65.0,69.0,0.0,9.0,542.0,1744.0,TS RA,0.0,0.0,0.27,29.23,29.95,7.9,23.0,10.5
295,2.0,2007-09-25,83.0,67.0,75.0,,66.0,69.0,0.0,10.0,,,TSRA,,,0.01,29.29,29.93,7.3,23.0,9.4
296,1.0,2007-09-26,69.0,53.0,61.0,1.0,50.0,55.0,4.0,0.0,543.0,1742.0,RA,0.0,0.0,0.09,29.31,30.03,4.3,1.0,6.6
297,2.0,2007-09-26,68.0,55.0,62.0,,51.0,56.0,3.0,0.0,,,RA BR,,,0.14,29.37,30.02,4.8,2.0,7.3
298,1.0,2007-09-27,75.0,49.0,62.0,2.0,49.0,55.0,3.0,0.0,544.0,1741.0,BR,0.0,0.0,,29.26,29.97,4.9,24.0,6.5
299,2.0,2007-09-27,74.0,52.0,63.0,,49.0,55.0,2.0,0.0,,,RA BCFG BR,,,,29.31,29.97,4.5,25.0,5.8
300,1.0,2007-09-28,73.0,53.0,63.0,4.0,46.0,53.0,2.0,0.0,545.0,1739.0, ,0.0,0.0,0.00,29.47,30.17,2.3,4.0,7.1
301,2.0,2007-09-28,73.0,53.0,63.0,,46.0,54.0,2.0,0.0,,, ,,,0.00,29.52,30.16,3.1,7.0,6.6
302,1.0,2007-09-29,80.0,50.0,65.0,6.0,46.0,55.0,0.0,0.0,546.0,1737.0, ,0.0,0.0,0.00,29.50,30.23,9.5,17.0,9.8
303,2.0,2007-09-29,82.0,52.0,67.0,,45.0,55.0,0.0,2.0,,, ,,,0.00,29.57,30.23,8.4,17.0,8.8
304,1.0,2007-09-30,83.0,59.0,71.0,12.0,49.0,59.0,0.0,6.0,547.0,1735.0,TSRA BR,0.0,0.0,0.14,29.36,30.10,14.4,19.0,14.6
305,2.0,2007-09-30,84.0,61.0,73.0,,48.0,59.0,0.0,8.0,,,TSRA BR,,,0.14,29.44,30.10,12.9,19.0,13.2
306,1.0,2007-10-01,69.0,59.0,64.0,6.0,59.0,61.0,1.0,0.0,548.0,1734.0,RA DZ FG+ BCFG BR,0.0,0.0,0.29,29.28,30.00,6.1,22.0,8.1
307,2.0,2007-10-01,68.0,59.0,64.0,,59.0,61.0,1.0,0.0,,,RA BR,,,0.17,29.35,30.00,7.9,21.0,8.9
308,1.0,2007-10-02,78.0,57.0,68.0,10.0,59.0,63.0,0.0,3.0,549.0,1732.0,RA FG+ MIFG BR,0.0,0.0,0.09,29.18,29.92,10.8,19.0,11.1
309,2.0,2007-10-02,80.0,59.0,70.0,,59.0,63.0,0.0,5.0,,,RA BR,,,0.11,29.25,29.92,10.0,19.0,10.3
310,1.0,2007-10-03,74.0,55.0,65.0,8.0,48.0,56.0,0.0,0.0,550.0,1730.0, ,0.0,0.0,0.00,29.28,29.98,5.9,26.0,7.1
311,2.0,2007-10-03,74.0,56.0,65.0,,47.0,56.0,0.0,0.0,,, ,,,,29.34,29.97,4.8,25.0,7.1
312,1.0,2007-10-04,82.0,51.0,67.0,10.0,56.0,61.0,0.0,2.0,552.0,1729.0,HZ,0.0,0.0,0.00,29.34,30.04,3.9,17.0,4.6
313,2.0,2007-10-04,83.0,56.0,70.0,,56.0,62.0,0.0,5.0,,, ,,,0.00,29.39,30.03,4.6,17.0,5.9
314,1.0,2007-10-05,84.0,62.0,73.0,16.0,65.0,68.0,0.0,8.0,553.0,1727.0,HZ,0.0,0.0,0.00,29.36,30.08,7.0,17.0,7.0
315,2.0,2007-10-05,85.0,68.0,77.0,,65.0,69.0,0.0,12.0,,,RA BR,,,0.06,29.42,30.06,6.8,18.0,7.0
316,1.0,2007-10-06,87.0,69.0,78.0,22.0,67.0,70.0,0.0,13.0,554.0,1725.0, ,0.0,0.0,0.00,29.33,30.04,6.9,20.0,7.4
317,2.0,2007-10-06,88.0,71.0,80.0,,66.0,71.0,0.0,15.0,,, ,,,0.00,29.39,30.03,6.4,21.0,6.7
318,1.0,2007-10-07,87.0,67.0,77.0,21.0,66.0,70.0,0.0,12.0,555.0,1724.0, ,0.0,0.0,0.00,29.31,30.03,5.2,19.0,5.9
319,2.0,2007-10-07,88.0,70.0,79.0,,65.0,70.0,0.0,14.0,,, ,,,0.00,29.38,30.01,5.3,19.0,5.9
320,1.0,2007-10-08,87.0,60.0,74.0,18.0,61.0,66.0,0.0,9.0,556.0,1722.0, ,0.0,0.0,0.00,29.23,29.93,7.7,24.0,10.1
321,2.0,2007-10-08,88.0,62.0,75.0,,60.0,66.0,0.0,10.0,,, ,,,0.00,29.28,29.92,7.3,24.0,9.9
322,1.0,2007-10-09,76.0,49.0,63.0,8.0,44.0,53.0,2.0,0.0,557.0,1720.0, ,0.0,0.0,0.00,29.21,29.94,11.5,28.0,12.8
323,2.0,2007-10-09,77.0,50.0,64.0,,44.0,53.0,1.0,0.0,,, ,,,0.00,29.27,29.93,12.1,28.0,13.3
324,1.0,2007-10-10,54.0,47.0,51.0,-4,38.0,44.0,14.0,0.0,558.0,1719.0,RA DZ,0.0,0.0,,29.21,29.93,15.1,31.0,15.5
325,2.0,2007-10-10,53.0,47.0,50.0,,37.0,44.0,15.0,0.0,,, ,,,,29.26,29.93,14.4,31.0,14.6
326,1.0,2007-10-11,54.0,46.0,50.0,-4,39.0,45.0,15.0,0.0,559.0,1717.0, ,0.0,0.0,0.00,29.28,30.01,11.9,36.0,12.9
327,2.0,2007-10-11,56.0,48.0,52.0,,39.0,45.0,13.0,0.0,,, ,,,0.00,29.34,30.00,14.6,36.0,15.5
328,1.0,2007-10-12,56.0,41.0,49.0,-5,35.0,43.0,16.0,0.0,600.0,1715.0, ,0.0,0.0,0.00,29.28,30.02,3.4,35.0,4.6
329,2.0,2007-10-12,57.0,45.0,51.0,,35.0,43.0,14.0,0.0,,, ,,,0.00,29.34,30.02,2.8,36.0,5.4
330,1.0,2007-10-13,59.0,40.0,50.0,-3,41.0,47.0,15.0,0.0,602.0,1714.0, ,0.0,0.0,0.00,29.31,30.04,2.7,20.0,3.5
331,2.0,2007-10-13,59.0,44.0,52.0,,40.0,47.0,13.0,0.0,,, ,,,0.00,29.38,30.04,3.6,21.0,4.7
332,1.0,2007-10-14,61.0,53.0,57.0,4.0,49.0,53.0,8.0,0.0,603.0,1712.0,RA,0.0,0.0,0.15,29.34,30.06,5.6,11.0,6.6
333,2.0,2007-10-14,63.0,55.0,59.0,,47.0,52.0,6.0,0.0,,,RA,,,0.01,29.40,30.06,5.7,12.0,6.0
334,1.0,2007-10-15,74.0,51.0,63.0,10.0,52.0,57.0,2.0,0.0,604.0,1711.0,RA BR,0.0,0.0,0.07,29.21,29.95,4.1,14.0,5.6
335,2.0,2007-10-15,77.0,55.0,66.0,,50.0,57.0,0.0,1.0,,,RA,,,0.04,29.26,29.94,6.6,16.0,6.9
