,Date,Temp_Min,Temp_Max,Temp_Avg,Temp_Dew_Point,Temp_Wet_Bulb,StnPressure,Day_Length,Ht_Cool,PrecipTotal
1213,2013-08-18,60.5,81.0,71.0,57.0,63.5,29.445,827.0,-5.0,0.0
1214,2013-08-19,60.0,85.5,73.0,59.0,65.0,29.375,825.0,-6.0,0.0
1215,2013-08-20,67.0,88.0,77.5,61.5,67.5,29.375,822.0,-12.0,0.0
1216,2013-08-21,69.0,90.5,80.0,64.5,70.0,29.335,820.0,-14.0,0.01
1217,2013-08-22,67.5,78.0,73.0,66.5,68.5,29.39,817.0,-8.0,0.23
1218,2013-08-23,63.0,81.5,72.5,55.0,63.0,29.46,814.0,-7.0,0.0
1219,2013-08-24,62.0,86.0,74.0,57.5,64.5,29.52,811.0,-8.0,0.0
1220,2013-08-25,66.5,89.0,78.0,61.0,67.5,29.49,809.0,-12.0,0.0
1221,2013-08-26,70.0,92.0,81.0,67.0,71.5,29.375,806.0,-16.0,0.0
1222,2013-08-27,77.0,96.0,87.0,69.0,74.5,29.21,803.0,-22.0,0.0
1223,2013-08-28,71.0,83.0,77.0,68.0,71.5,29.29,801.0,-12.0,0.0
1224,2013-08-29,67.5,88.0,78.0,64.5,69.0,29.325,798.0,-13.0,0.0
1225,2013-08-30,68.0,96.0,82.5,67.5,71.5,29.17,796.0,-17.0,0.36
1226,2013-08-31,70.5,77.5,74.5,66.5,68.5,29.13,793.0,-10.0,0.07
1227,2013-09-01,66.5,84.5,75.5,66.5,69.5,29.08,790.0,-10.0,0.14
1228,2013-09-02,61.0,78.0,70.0,60.5,64.0,29.24,788.0,-5.0,0.0
1229,2013-09-03,57.5,76.5,67.0,54.0,59.5,29.355,785.0,-2.0,0.0
1230,2013-09-04,59.0,84.0,72.0,56.0,62.5,29.405,782.0,-7.0,0.0
1231,2013-09-05,62.0,74.0,68.5,53.5,60.0,29.52,780.0,-2.0,0.0
1232,2013-09-06,59.5,85.5,73.0,56.5,63.5,29.41,777.0,-7.0,0.0
1233,2013-09-07,66.5,87.5,77.5,61.5,67.5,29.245,774.0,-12.0,0.01
1234,2013-09-08,71.0,77.5,74.5,65.5,68.5,29.295,771.0,-9.0,0.0
1235,2013-09-09,68.5,94.0,81.5,69.0,73.5,29.185,769.0,-16.0,0.0
1236,2013-09-10,77.5,95.5,86.5,63.5,71.0,29.285,766.0,-21.0,0.0
1237,2013-09-11,75.0,91.5,83.5,66.0,71.0,29.31,763.0,-18.0,0.0
1238,2013-09-12,62.5,82.5,72.5,58.5,64.0,29.31,761.0,-7.0,0.0
1239,2013-09-13,53.0,67.0,60.5,45.0,52.5,29.44,758.0,5.0,0.0
1240,2013-09-14,49.0,72.0,61.0,42.0,52.0,29.4,755.0,5.0,0.0
1241,2013-09-15,57.0,62.0,59.5,51.5,55.0,29.375,752.0,6.0,0.65
1242,2013-09-16,53.0,64.0,59.0,47.0,52.5,29.62,748.0,7.0,0.0
1243,2013-09-17,51.0,70.5,61.0,50.0,55.5,29.52,745.0,5.0,0.0
1244,2013-09-18,61.0,81.5,71.5,59.0,63.0,29.305,741.0,-6.0,0.55
1245,2013-09-19,69.5,84.0,77.0,67.0,69.5,29.175,739.0,-12.0,0.84
1246,2013-09-20,58.5,76.5,67.5,59.5,63.0,29.115,736.0,-2.0,0.0
1247,2013-09-21,51.5,67.0,59.5,47.0,53.0,29.2,733.0,5.0,0.0
1248,2013-09-22,49.0,67.0,58.0,46.0,51.5,29.33,730.0,7.0,0.0
1249,2013-09-23,48.0,67.0,58.0,46.5,52.5,29.375,728.0,8.0,0.0
1250,2013-09-24,50.5,80.5,60.0,48.5,54.0,29.295,725.0,5.0,0.0
1251,2013-09-25,53.5,70.5,62.5,51.5,56.0,29.26,722.0,4.0,0.0
1252,2013-09-26,52.5,75.0,64.0,52.0,58.0,29.37,719.0,2.0,0.0
1253,2013-09-27,54.5,80.5,68.0,49.5,57.0,29.41,717.0,-2.0,0.0
1254,2013-09-28,56.5,84.5,71.0,55.0,61.5,29.275,714.0,-5.0,0.2
1255,2013-09-29,52.0,76.0,60.0,48.5,54.0,29.325,711.0,5.0,0.18
1256,2013-09-30,48.5,75.0,62.0,48.0,55.0,29.245,708.0,4.0,0.0
1257,2013-10-01,62.0,79.0,71.0,61.5,64.5,29.245,706.0,-6.0,0.0
1258,2013-10-02,63.0,76.5,70.0,50.0,59.0,29.34,703.0,-4.0,0.0
1259,2013-10-03,62.0,78.0,70.0,65.0,67.0,29.225,700.0,-4.0,0.12
1260,2013-10-04,65.5,75.0,70.5,64.5,66.0,29.26,697.0,-5.0,0.0
1261,2013-10-05,63.0,80.5,72.0,66.0,68.0,29.145,694.0,-6.0,0.82
1262,2013-10-06,46.5,70.0,55.0,44.0,49.5,29.06,691.0,10.0,0.09
1263,2013-10-07,45.0,67.5,56.5,44.5,50.0,29.265,689.0,8.0,0.0
1264,2013-10-08,46.0,75.5,61.0,47.0,53.0,29.455,686.0,6.0,0.0
1265,2013-10-09,50.0,70.5,60.5,47.0,53.0,29.485,683.0,5.0,0.0
1266,2013-10-10,48.5,74.5,61.5,49.5,55.0,29.405,681.0,5.0,0.0
1267,2013-10-11,53.5,76.5,65.5,49.5,56.0,29.32,678.0,1.0,0.0
1268,2013-10-12,49.5,73.0,61.5,53.0,57.0,29.355,675.0,5.0,0.12
1269,2013-10-13,45.0,64.5,55.0,40.5,48.0,29.65,672.0,11.0,0.0
1270,2013-10-14,43.5,62.0,53.0,43.5,49.0,29.56,669.0,13.0,0.0
1271,2013-10-15,50.0,64.5,57.5,50.5,54.0,29.18,667.0,8.0,0.07
1272,2013-10-16,47.0,54.0,51.0,44.0,47.5,29.195,664.0,14.0,0.0
1273,2013-10-17,42.0,53.5,48.0,43.5,46.5,29.16,661.0,18.0,0.29
1274,2013-10-18,40.5,50.0,45.5,39.5,43.0,29.22,659.0,20.0,0.0
1275,2013-10-19,42.5,54.0,48.5,36.5,42.5,29.135,656.0,17.0,0.01
1276,2013-10-20,38.5,63.0,51.0,41.5,46.5,29.11,653.0,16.0,0.01
1277,2013-10-21,34.5,55.0,45.0,31.5,39.0,29.225,650.0,21.0,0.0
1278,2013-10-22,30.0,41.5,36.0,31.0,34.5,29.245,648.0,29.0,0.0
1279,2013-10-23,32.0,46.0,39.0,27.0,34.0,29.28,645.0,26.0,0.0
1280,2013-10-24,32.5,44.0,38.5,25.0,33.5,29.485,643.0,27.0,0.0
1281,2013-10-25,29.0,51.0,40.0,26.0,35.5,29.52,640.0,25.0,0.0
1282,2013-10-26,37.5,55.0,46.5,29.0,39.0,29.26,637.0,19.0,0.0
1283,2013-10-27,30.5,54.5,43.0,29.0,37.5,29.325,635.0,23.0,0.0
1284,2013-10-28,35.5,53.5,44.5,37.5,41.5,29.57,632.0,21.0,0.0
1285,2013-10-29,42.5,57.0,50.0,39.5,45.0,29.53,630.0,15.0,0.0
1286,2013-10-30,45.0,63.5,54.5,52.0,53.0,29.255,627.0,12.0,0.55
1287,2013-10-31,46.5,64.5,55.5,56.0,57.0,28.73,624.0,10.0,1.04
1288,2014-05-01,42.5,49.5,46.5,40.0,43.0,29.06,841.0,19.0,0.09
1289,2014-05-02,46.5,66.5,50.0,41.0,46.0,29.065,843.0,15.0,0.0
1290,2014-05-03,47.5,67.5,58.0,38.0,48.5,29.1,845.0,8.0,0.0
1291,2014-05-04,45.5,59.5,52.5,30.0,42.0,29.34,848.0,14.0,0.0
1292,2014-05-05,44.0,57.0,50.5,35.0,43.0,29.285,850.0,16.0,0.05
1293,2014-05-06,43.0,63.0,53.0,36.0,46.0,29.235,853.0,13.0,0.0
1294,2014-05-07,50.0,79.0,64.5,44.5,52.5,29.125,855.0,2.0,0.0
1295,2014-05-08,59.5,91.0,75.5,56.5,64.5,29.115,858.0,-5.0,0.1
1296,2014-05-09,55.5,74.5,65.5,54.0,59.5,29.065,860.0,1.0,1.03
1297,2014-05-10,49.5,77.0,63.5,43.0,53.0,29.225,862.0,3.0,0.0
1298,2014-05-11,57.5,83.0,70.5,54.0,60.0,29.225,864.0,-2.0,0.12
1299,2014-05-12,64.5,85.0,75.0,65.5,68.5,29.165,866.0,-9.0,2.09
1300,2014-05-13,53.0,68.5,61.0,54.0,57.0,29.32,868.0,5.0,0.12
1301,2014-05-14,44.0,56.5,50.5,40.0,47.0,29.385,870.0,15.0,0.02
1302,2014-05-15,41.0,56.0,49.0,36.5,42.0,29.29,872.0,17.0,0.19
1303,2014-05-16,39.0,45.5,42.5,35.5,39.0,29.36,874.0,23.0,0.1
1304,2014-05-17,40.0,60.5,50.5,33.5,43.0,29.435,876.0,15.0,0.0
1305,2014-05-18,47.5,69.5,58.5,37.5,48.5,29.505,878.0,7.0,0.0
1306,2014-05-19,49.0,70.0,59.5,40.0,51.0,29.375,880.0,8.0,0.0
1307,2014-05-20,62.5,86.0,74.5,59.0,64.0,29.155,882.0,-9.0,0.82
1308,2014-05-21,65.5,87.5,77.0,56.5,64.5,29.185,884.0,-10.0,0.01
1309,2014-05-22,53.5,69.5,62.0,48.5,55.0,29.39,886.0,3.0,0.0
1310,2014-05-23,49.5,68.5,59.5,44.5,51.5,29.495,887.0,6.0,0.0
1311,2014-05-24,48.5,74.0,61.5,43.5,52.5,29.47,889.0,4.0,0.0
1312,2014-05-25,52.0,84.0,68.5,47.5,57.0,29.38,891.0,-2.0,0.0
1313,2014-05-26,64.0,88.5,76.5,60.5,66.0,29.28,893.0,-9.0,0.0
1314,2014-05-27,59.5,85.0,72.5,63.0,66.5,29.235,894.0,-7.0,0.21
1315,2014-05-28,57.0,72.0,65.0,51.5,57.0,29.32,895.0,1.0,0.03
1316,2014-05-29,55.5,76.5,66.0,53.0,58.0,29.4,896.0,0.0,0.0
1317,2014-05-30,55.0,79.0,67.0,51.0,58.0,29.465,898.0,-1.0,0.0
1318,2014-05-31,57.0,88.5,73.0,51.5,60.5,29.42,899.0,-6.0,0.0
1319,2014-06-01,66.0,91.0,79.0,59.5,67.0,29.275,901.0,-12.0,0.0
1320,2014-06-02,68.5,84.0,76.5,63.5,68.5,29.145,901.0,-11.0,0.14
1321,2014-06-03,68.0,81.5,75.0,51.5,61.0,29.21,903.0,-9.0,0.0
1322,2014-06-04,56.5,71.0,64.0,54.5,58.0,29.155,904.0,2.0,0.19
1323,2014-06-05,54.0,75.5,65.0,43.0,54.0,29.26,906.0,1.0,0.0
1324,2014-06-06,51.5,81.5,66.5,41.0,54.5,29.29,906.0,0.0,0.0
1325,2014-06-07,59.5,84.5,72.5,50.5,59.5,29.205,907.0,-6.0,0.08
1326,2014-06-08,54.5,71.0,63.0,46.0,54.0,29.305,908.0,2.0,0.23
1327,2014-06-09,55.5,78.5,67.5,50.0,56.5,29.265,909.0,-2.0,0.0
1328,2014-06-10,57.5,68.0,63.0,53.5,57.0,29.145,910.0,4.0,1.26
1329,2014-06-11,59.5,68.0,64.0,57.5,60.0,29.025,910.0,3.0,0.52
1330,2014-06-12,60.5,80.5,71.0,57.5,63.0,29.105,911.0,-4.0,0.0
1331,2014-06-13,56.0,75.0,65.5,43.0,53.5,29.29,911.0,0.0,0.0
1332,2014-06-14,54.5,79.5,67.5,43.0,55.5,29.34,912.0,-1.0,0.0
1333,2014-06-15,62.0,85.0,73.5,56.5,64.0,29.205,912.0,-7.0,0.0
1334,2014-06-16,68.0,89.0,79.0,62.5,68.5,29.275,913.0,-13.0,0.0
1335,2014-06-17,78.0,92.0,85.0,66.0,72.0,29.185,913.0,-19.0,0.0
1336,2014-06-18,62.0,83.5,73.0,65.0,68.0,29.265,913.0,-7.0,0.65
1337,2014-06-19,59.5,80.5,70.0,63.5,66.0,29.36,914.0,-4.0,0.32
1338,2014-06-20,64.5,85.5,75.0,65.0,68.5,29.255,914.0,-9.0,0.01
1339,2014-06-21,61.5,84.5,73.0,63.5,66.0,29.235,914.0,-7.0,1.28
1340,2014-06-22,64.5,82.0,73.5,62.5,65.5,29.195,914.0,-8.0,0.0
1341,2014-06-23,67.5,82.5,75.5,67.0,69.5,29.145,914.0,-9.0,0.05
1342,2014-06-24,70.0,86.0,78.5,67.5,70.5,29.18,914.0,-14.0,0.41
1343,2014-06-25,60.5,79.5,70.5,60.5,63.0,29.31,914.0,-5.0,0.0
1344,2014-06-26,59.5,77.5,69.0,58.5,62.0,29.36,913.0,-4.0,0.0
1345,2014-06-27,60.5,89.5,75.5,63.5,68.5,29.31,913.0,-9.0,0.0
1346,2014-06-28,73.0,87.5,80.5,68.5,71.5,29.27,912.0,-14.0,0.0
1347,2014-06-29,70.0,86.5,78.5,68.5,72.0,29.23,912.0,-12.0,0.07
1348,2014-06-30,67.5,87.5,77.5,69.0,71.5,29.075,912.0,-12.0,2.6
1349,2014-07-01,67.5,82.0,75.0,62.0,66.5,29.05,911.0,-9.0,0.0
1350,2014-07-02,57.0,72.0,64.5,54.5,58.5,29.255,911.0,2.0,0.12
1351,2014-07-03,56.5,75.5,66.0,49.5,57.0,29.44,910.0,-1.0,0.07
1352,2014-07-04,59.0,79.0,69.5,49.0,58.0,29.57,908.0,-4.0,0.0
1353,2014-07-05,61.5,78.0,70.0,54.5,61.0,29.44,908.0,-4.0,0.0
1354,2014-07-06,64.5,88.0,76.5,64.5,69.0,29.135,907.0,-10.0,0.0
1355,2014-07-07,71.5,88.5,80.5,64.5,70.0,29.025,907.0,-15.0,0.63
1356,2014-07-08,68.0,82.5,75.5,60.5,66.5,29.04,905.0,-9.0,0.54
1357,2014-07-09,63.0,80.5,72.0,56.0,62.5,29.28,904.0,-6.0,0.0
1358,2014-07-10,61.5,78.5,70.5,54.5,61.0,29.455,904.0,-5.0,0.0
1359,2014-07-11,61.5,82.0,72.0,54.0,62.0,29.45,902.0,-6.0,0.01
1360,2014-07-12,70.0,80.5,75.5,67.5,70.5,29.265,901.0,-10.0,0.47
1361,2014-07-13,69.5,85.5,78.0,63.0,68.0,29.21,899.0,-12.0,0.01
1362,2014-07-14,62.5,80.5,72.0,55.5,62.0,29.14,899.0,-6.0,0.2
1363,2014-07-15,56.0,70.5,63.5,51.5,57.0,29.235,897.0,2.0,0.05
1364,2014-07-16,55.5,72.5,64.5,48.5,56.0,29.325,895.0,1.0,0.0
1365,2014-07-17,56.0,78.0,67.0,51.5,58.5,29.4,894.0,-1.0,0.0
1366,2014-07-18,61.5,80.0,71.0,54.0,61.0,29.425,892.0,-4.0,0.0
1367,2014-07-19,59.5,80.0,70.0,54.0,61.5,29.36,890.0,-4.0,0.0
1368,2014-07-20,63.0,83.0,73.0,57.5,64.0,29.34,890.0,-6.0,0.0
1369,2014-07-21,65.5,86.5,76.5,62.0,67.5,29.375,888.0,-10.0,0.0
1370,2014-07-22,70.5,90.5,81.0,68.5,72.5,29.305,886.0,-15.0,0.01
1371,2014-07-23,61.5,75.5,68.5,53.5,59.5,29.44,884.0,-2.0,0.0
1372,2014-07-24,58.5,75.0,67.0,49.5,57.5,29.415,882.0,-1.0,0.0
1373,2014-07-25,57.5,76.0,67.0,55.5,61.0,29.275,880.0,0.0,0.0
1374,2014-07-26,69.0,84.5,77.0,65.0,68.5,29.13,879.0,-11.0,0.0
1375,2014-07-27,65.5,88.0,77.0,60.5,67.0,29.105,877.0,-11.0,0.02
1376,2014-07-28,60.5,73.0,67.0,49.0,57.0,29.355,875.0,-1.0,0.0
1377,2014-07-29,59.0,81.0,70.5,54.0,61.0,29.31,873.0,-5.0,0.01
1378,2014-07-30,60.0,79.5,70.0,56.0,61.0,29.325,871.0,-4.0,0.0
1379,2014-07-31,61.0,84.5,73.0,57.0,63.5,29.33,869.0,-7.0,0.0
1380,2014-08-01,64.5,84.0,74.5,58.0,64.0,29.375,866.0,-9.0,0.15
1381,2014-08-02,61.0,85.0,73.5,54.5,62.0,29.43,864.0,-8.0,0.0
1382,2014-08-03,64.0,87.0,76.0,60.0,66.0,29.41,862.0,-10.0,0.0
1383,2014-08-04,67.5,87.5,77.5,62.0,67.0,29.365,860.0,-12.0,2.76
1384,2014-08-05,66.0,80.0,73.0,64.0,67.0,29.34,858.0,-7.0,0.0
1385,2014-08-06,63.5,80.5,72.0,55.5,62.5,29.365,856.0,-6.0,0.0
1386,2014-08-07,65.0,81.0,73.0,58.5,64.5,29.37,853.0,-6.0,0.0
1387,2014-08-08,68.0,82.0,75.0,58.5,65.0,29.365,851.0,-9.0,0.0
1388,2014-08-09,67.0,80.0,73.5,58.0,64.0,29.365,849.0,-8.0,0.0
1389,2014-08-10,70.0,81.5,76.0,60.5,66.0,29.305,846.0,-10.0,0.0
1390,2014-08-11,67.5,83.0,75.5,65.0,68.0,29.14,844.0,-10.0,0.85
1391,2014-08-12,62.0,70.0,66.5,57.0,60.5,29.2,842.0,-1.0,0.07
1392,2014-08-13,58.0,82.5,70.5,57.0,62.0,29.315,839.0,-5.0,0.0
1393,2014-08-14,59.0,72.5,66.0,49.0,57.0,29.38,837.0,0.0,0.0
1394,2014-08-15,53.5,78.5,66.0,50.5,58.5,29.315,835.0,0.0,0.0
1395,2014-08-16,63.0,81.5,72.5,62.5,66.0,29.23,832.0,-7.0,0.0
1396,2014-08-17,65.0,71.5,68.5,62.5,64.5,29.26,830.0,-3.0,0.0
1397,2014-08-18,66.0,84.0,75.0,64.0,67.5,29.15,827.0,-9.0,0.0
1398,2014-08-19,71.0,86.0,79.0,66.5,70.0,29.05,825.0,-13.0,0.09
1399,2014-08-20,67.0,86.5,77.0,65.0,69.5,29.2,822.0,-11.0,0.0
1400,2014-08-21,70.5,81.0,76.0,70.0,71.5,29.235,820.0,-10.0,0.98
1401,2014-08-22,73.0,86.5,80.0,71.5,74.0,29.245,817.0,-14.0,1.58
1402,2014-08-23,69.5,86.5,78.0,70.5,72.5,29.28,814.0,-12.0,0.34
1403,2014-08-24,71.5,88.5,80.0,71.0,73.5,29.295,811.0,-14.0,0.0
1404,2014-08-25,72.0,90.0,81.5,70.0,72.5,29.305,809.0,-15.0,0.01
1405,2014-08-26,60.0,85.5,78.0,66.5,70.0,29.375,806.0,-13.0,0.12
1406,2014-08-27,68.5,81.5,75.5,61.5,66.0,29.43,803.0,-10.0,0.0
1407,2014-08-28,68.0,77.0,72.5,59.0,64.5,29.38,801.0,-7.0,0.0
1408,2014-08-29,72.0,87.0,80.0,68.0,71.0,29.225,798.0,-14.0,0.08
1409,2014-08-30,72.0,84.5,78.5,67.0,70.5,29.18,796.0,-12.0,0.27
1410,2014-08-31,69.5,86.0,78.0,67.0,70.5,29.215,793.0,-12.0,0.0
1411,2014-09-01,72.0,84.0,78.5,67.0,70.5,29.1,790.0,-12.0,0.36
1412,2014-09-02,68.0,83.5,76.0,61.0,66.0,29.21,788.0,-10.0,0.01
1413,2014-09-03,64.0,84.0,74.0,61.0,66.5,29.295,785.0,-7.0,0.0
1414,2014-09-04,72.0,86.0,79.0,67.5,71.0,29.235,782.0,-13.0,0.26
1415,2014-09-05,65.5,88.5,77.0,67.0,70.5,29.305,780.0,-11.0,0.5
1416,2014-09-06,61.0,75.5,68.5,52.5,59.0,29.45,777.0,-3.0,0.0
1417,2014-09-07,56.0,79.5,68.0,51.0,58.5,29.465,774.0,-2.0,0.0
1418,2014-09-08,57.5,78.0,68.0,53.0,60.0,29.36,771.0,-1.0,0.0
1419,2014-09-09,64.5,80.0,72.5,60.5,65.0,29.21,769.0,-6.0,0.01
1420,2014-09-10,57.0,81.0,69.0,62.5,65.5,29.0,766.0,-3.0,1.31
1421,2014-09-11,51.0,57.0,54.0,43.5,48.5,29.485,763.0,12.0,0.0
1422,2014-09-12,45.0,56.0,51.0,45.5,48.0,29.575,761.0,15.0,0.13
1423,2014-09-13,41.5,59.5,50.5,41.0,45.5,29.625,758.0,15.0,0.0
1424,2014-09-14,44.0,66.0,55.5,43.5,50.0,29.53,755.0,11.0,0.0
1425,2014-09-15,52.5,62.0,57.5,49.0,53.0,29.435,752.0,8.0,0.0
1426,2014-09-16,45.5,68.5,57.0,44.5,51.0,29.44,748.0,9.0,0.0
1427,2014-09-17,48.5,71.0,60.0,46.5,53.0,29.325,745.0,6.0,0.0
1428,2014-09-18,53.0,71.0,62.5,53.0,56.5,29.43,741.0,3.0,0.0
1429,2014-09-19,55.0,77.0,66.5,48.5,56.5,29.345,739.0,-1.0,0.0
1430,2014-09-20,63.0,78.5,71.0,61.5,64.5,29.135,736.0,-5.0,0.12
1431,2014-09-21,51.5,69.5,60.5,50.5,55.5,29.285,733.0,5.0,0.0
1432,2014-09-22,47.0,68.0,58.0,44.0,50.5,29.555,730.0,8.0,0.0
1433,2014-09-23,50.5,75.0,63.0,47.0,54.0,29.605,728.0,2.0,0.0
1434,2014-09-24,54.0,77.0,66.0,49.5,56.5,29.6,725.0,-1.0,0.0
1435,2014-09-25,57.0,76.0,66.5,53.0,58.5,29.55,722.0,0.0,0.0
1436,2014-09-26,55.0,80.0,67.5,54.0,59.5,29.54,719.0,0.0,0.0
1437,2014-09-27,57.5,79.0,68.5,55.5,60.5,29.505,717.0,-2.0,0.0
1438,2014-09-28,55.5,78.5,67.5,56.0,60.5,29.41,714.0,-1.0,0.0
1439,2014-09-29,55.0,83.5,69.5,55.5,59.5,29.305,711.0,-3.0,0.01
1440,2014-09-30,49.0,59.5,54.5,48.0,51.0,29.325,708.0,12.0,0.0
1441,2014-10-01,50.5,71.5,61.5,50.5,56.0,29.25,706.0,5.0,0.0
1442,2014-10-02,64.5,73.5,69.5,62.0,64.0,29.065,703.0,-3.0,0.32
1443,2014-10-03,44.5,66.5,55.5,46.0,50.5,28.985,700.0,11.0,0.68
1444,2014-10-04,36.0,48.0,42.0,34.5,40.0,29.035,697.0,24.0,0.06
1445,2014-10-05,39.5,55.5,47.5,35.5,43.0,28.985,694.0,19.0,0.01
1446,2014-10-06,45.0,62.0,54.0,39.0,46.0,28.92,691.0,13.0,0.01
1447,2014-10-07,48.5,67.5,58.0,44.0,50.5,29.03,689.0,8.0,0.0
1448,2014-10-08,46.0,66.0,56.5,35.5,47.0,29.305,686.0,10.0,0.0
1449,2014-10-09,46.5,63.0,55.0,35.0,45.0,29.41,683.0,12.0,0.0
1450,2014-10-10,41.5,58.5,50.5,39.5,45.0,29.46,681.0,16.0,0.0
1451,2014-10-11,38.0,59.5,49.0,35.0,43.0,29.5,678.0,17.0,0.0
1452,2014-10-12,41.5,63.5,53.0,43.0,48.5,29.275,675.0,14.0,0.01
1453,2014-10-13,57.5,69.0,63.5,59.5,61.0,29.0,672.0,3.0,0.64
1454,2014-10-14,53.0,66.0,60.0,58.0,59.0,28.86,669.0,6.0,0.65
1455,2014-10-15,51.5,56.5,54.5,52.0,52.5,29.075,667.0,12.0,0.05
1456,2014-10-16,51.5,57.0,54.5,50.5,52.0,29.055,664.0,12.0,0.0
1457,2014-10-17,48.5,62.5,55.5,47.0,51.0,29.02,661.0,10.0,0.0
1458,2014-10-18,37.5,51.0,44.5,39.0,43.0,29.415,659.0,22.0,0.01
1459,2014-10-19,34.5,55.5,45.5,39.0,43.5,29.35,656.0,21.0,0.0
1460,2014-10-20,48.0,65.5,57.0,45.0,50.0,29.2,653.0,9.0,0.01
1461,2014-10-21,47.0,53.5,50.5,40.0,45.0,29.485,650.0,16.0,0.0
1462,2014-10-22,39.0,56.0,48.0,38.0,43.5,29.59,648.0,19.0,0.0
1463,2014-10-23,38.5,60.5,50.0,40.5,46.0,29.425,645.0,17.0,0.0
1464,2014-10-24,53.0,67.5,60.5,47.0,52.5,29.28,643.0,5.0,0.0
1465,2014-10-25,50.5,73.5,62.5,40.5,51.5,29.24,640.0,4.0,0.0
1466,2014-10-26,43.0,65.0,54.0,32.5,44.5,29.245,637.0,12.0,0.0
1467,2014-10-27,52.5,78.0,65.5,51.5,58.5,28.96,635.0,1.0,0.0
1468,2014-10-28,46.5,67.0,57.0,39.0,47.5,29.19,632.0,8.0,0.0
1469,2014-10-29,38.0,49.0,44.0,33.0,41.0,29.39,630.0,22.0,0.0
1470,2014-10-30,34.5,52.0,43.5,34.5,41.0,29.375,627.0,23.0,0.0
1471,2014-10-31,33.5,48.0,41.0,27.0,34.5,29.515,624.0,25.0,0.03
